Vᵢᵢ,Ʌᵢᵢ,Ƹᵢⱼ,Ʒᵢⱼ,γ1,n_data,raw_ssr_sum,raw_neglogprob_sum,param_penalty_sum,loss_final_sum
0.99999999,1.0,0.5214446970120609,-0.0015631413156141428,1.2700272680661988,61,3.3929246653566114,11.431017393090857,0.3956372706645566,11.826654663755415
1.0,0.99999999,0.5214446970120609,-0.0015631413156141428,1.2700272680661988,61,3.3929246653566114,11.431017393090858,0.3956372706645566,11.826654663755415
1.0,1.0,0.5772860388263824,0.025612595572132812,1.2439103713307946,61,3.403544761897758,11.431498104028758,0.42101908823134937,11.852517192260104
1.0,1.0,0.5772860488263825,0.025612595572132812,1.2439103613307947,61,3.403544762583545,11.431498111325018,0.4210190830129498,11.852517194337969
1.0,1.0,0.5772860388263824,0.025612595572132812,1.2439103613307947,61,3.4035447624679454,11.431498118118668,0.42101907457236903,11.852517192691042
1.0,1.0,0.5772860388263824,0.025612605572132813,1.2439103613307947,61,3.403544765911492,11.4314981208208,0.4210190830129498,11.85251720383375
0.99999999,1.0,0.5772860388263824,0.025612595572132812,1.2439103613307947,61,3.4035447678017317,11.431498141230945,0.42101907457236903,11.852517215803314
1.0,0.99999999,0.5772860388263824,0.025612595572132812,1.2439103613307947,61,3.4035447678017317,11.431498141230945,0.42101907457236903,11.852517215803314
1.0,1.0,0.5437142689618606,-4.276213171385229e-05,1.2566985156759893,61,3.3940793092087604,11.432769531656628,0.3914737544653062,11.824243286121936
1.0,1.0,0.5437142789618606,-4.276213171385229e-05,1.2566985056759894,61,3.3940793099704303,11.432769538430913,0.3914737477027882,11.824243286133699
1.0,1.0,0.5437142689618606,-4.276213171385229e-05,1.2566985056759894,61,3.3940793101374966,11.432769545905455,0.39147374009018965,11.824243285995642
1.0,1.0,0.5437142689618606,-4.275213171385229e-05,1.2566985056759894,61,3.3940793133871385,11.432769546721714,0.3914737324775912,11.824243279199306
0.99999999,1.0,0.5437142689618606,-4.276213171385229e-05,1.2566985056759894,61,3.3940793154445936,11.432769568634363,0.39147374009018965,11.824243308724553
1.0,0.99999999,0.5437142689618606,-4.276213171385229e-05,1.2566985056759894,61,3.3940793154445936,11.432769568634363,0.39147374009018965,11.824243308724553
1.0,1.0,0.5437593174957023,-2.2232430440824897e-05,1.2565990049930325,61,3.394094469294197,11.432879339644215,0.3913494000456149,11.82422873968983
1.0,1.0,0.5437593274957023,-2.2232430440824897e-05,1.2565989949930325,61,3.394094470055923,11.432879346420913,0.3913493932890129,11.824228739709929
1.0,1.0,0.5437593174957023,-2.2232430440824897e-05,1.2565989949930325,61,3.394094470222936,11.432879353895348,0.391349385676071,11.82422873957142
1.0,1.0,0.5437593174957023,-2.2222430440824895e-05,1.2565989949930325,61,3.394094473471824,11.432879354712753,0.3913493780631293,11.82422873277588
1.0,0.99999999,0.5437593174957023,-2.2232430440824897e-05,1.2565989949930325,61,3.3940944755301654,11.43287937662577,0.391349385676071,11.824228762301841
0.99999999,1.0,0.5437593174957023,-2.2232430440824897e-05,1.2565989949930325,61,3.394094475530166,11.43287937662577,0.391349385676071,11.824228762301841
1.0,1.0,0.5438025427185239,-2.5336558901065134e-06,1.256503521942262,61,3.394109014575744,11.432984727457507,0.3912301317160042,11.824214859173509
1.0,1.0,0.543802552718524,-2.5336558901065134e-06,1.256503511942262,61,3.394109015337524,11.432984734236523,0.39123012496507853,11.824214859201604
1.0,1.0,0.5438025427185239,-2.5336558901065134e-06,1.256503511942262,61,3.3941090155044846,11.43298474171085,0.3912301173518073,11.824214859062657
1.0,1.0,0.5438025427185239,-2.5236558901065135e-06,1.256503511942262,61,3.3941090187526495,11.432984742529353,0.3912301097385363,11.824214852267888
1.0,0.99999999,0.5438025427185239,-2.5336558901065134e-06,1.256503511942262,61,3.3941090208118423,11.432984764442729,0.39123011735180735,11.824214881794534
0.99999999,1.0,0.5438025427185239,-2.5336558901065134e-06,1.256503511942262,61,3.3941090208118423,11.432984764442729,0.39123011735180735,11.824214881794534
1.0,1.0,0.5438113517184631,1.4808174310648595e-06,1.256484063160247,61,3.3941119786578637,11.433006207672749,0.39120808681602937,11.82421429448878
1.0,1.0,0.5438113517184631,1.4808174310648595e-06,1.256484063160247,61,3.3941119786578637,11.433006207672749,0.39120808681602937,11.82421429448878
1.0,1.0,0.5438113617184631,1.4808174310648595e-06,1.256484053160247,61,3.3941119794196544,11.43300621445224,0.39120808006630203,11.82421429451854
1.0,1.0,0.5438113617184631,1.4808174310648595e-06,1.256484053160247,61,3.3941119794196544,11.43300621445224,0.39120808006630203,11.82421429451854
1.0,1.0,0.5438113517184631,1.4808174310648595e-06,1.256484053160247,61,3.394111979586605,11.433006221926544,0.3912080724529222,11.824214294379466
1.0,1.0,0.5438113517184631,1.4808174310648595e-06,1.256484053160247,61,3.394111979586605,11.433006221926544,0.3912080724529222,11.824214294379466
1.0,1.0,0.5438113517184631,1.4908174310648594e-06,1.256484053160247,61,3.3941119828346222,11.433006222745272,0.39120808006630203,11.824214302811576
1.0,1.0,0.5438113517184631,1.4908174310648594e-06,1.256484053160247,61,3.3941119828346222,11.433006222745272,0.39120808006630203,11.824214302811576
1.0,0.99999999,0.5438113517184631,1.4808174310648595e-06,1.256484053160247,61,3.3941119848939887,11.43300624465872,0.3912080724529225,11.824214317111641
